,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse
04/08/2016 09:01:55,10.907,,,1
04/08/2016 10:01:55,11.856,,,1
04/08/2016 11:01:55,13.185,,,1
04/08/2016 12:01:55,14.553,,,1
04/08/2016 13:01:55,15.223,,,1
04/08/2016 14:01:55,12.534,,,1
04/08/2016 15:01:55,12.243,,,1
04/08/2016 16:01:55,12.534,,,1
04/08/2016 17:01:55,11.078,,,1
04/08/2016 18:01:55,11.175,,,1
04/08/2016 19:01:55,9.903,,,1
04/08/2016 20:01:55,9.534,,,1
04/08/2016 21:01:55,8.543,,,1
04/08/2016 22:01:55,9.213,,,1
04/08/2016 23:01:55,8.693,,,1
04/09/2016 00:01:55,8.593,,,1
04/09/2016 01:01:55,7.795,,,1
04/09/2016 02:01:55,7.97,,,1
04/09/2016 03:01:55,7.97,,,1
04/09/2016 04:01:55,6.509,,,1
04/09/2016 05:01:55,6.611,,,1
04/09/2016 06:01:55,6.051,,,1
04/09/2016 07:01:55,6.509,,,1
04/09/2016 08:01:55,6.636,,,1
04/09/2016 09:01:55,7.569,,,1
04/09/2016 10:01:55,6.94,,,1
04/09/2016 11:01:55,8.319,,,1
04/09/2016 12:01:55,9.188,,,1
04/09/2016 13:01:55,10.418,,,1
04/09/2016 14:01:55,9.509,,,1
04/09/2016 15:01:55,8.394,,,1
04/09/2016 16:01:55,7.945,,,1
04/09/2016 17:01:55,7.343,,,1
04/09/2016 18:01:55,6.408,,,1
04/09/2016 19:01:55,4.999,,,1
04/09/2016 20:01:55,4.063,,,1
04/09/2016 21:01:55,3.38,,,1
04/09/2016 22:01:55,4.115,,,1
04/09/2016 23:01:55,3.958,,,1
04/10/2016 00:01:55,4.194,,,1
04/10/2016 01:01:55,2.557,,,1
04/10/2016 02:01:55,2.37,,,1
04/10/2016 03:01:55,1.317,,,1
04/10/2016 04:01:55,1.994,,,1
04/10/2016 05:01:55,2.823,,,1
04/10/2016 06:01:55,2.101,,,1
04/10/2016 07:01:55,2.155,,,1
04/10/2016 08:01:55,2.262,,,1
04/10/2016 09:01:55,2.61,,,1
04/10/2016 10:01:55,4.792,,,1
04/10/2016 11:01:55,6.914,,,1
04/10/2016 12:01:55,7.745,,,1
04/10/2016 13:01:55,7.995,,,1
04/10/2016 14:01:55,6.914,,,1
04/10/2016 15:01:55,5.77,,,1
04/10/2016 16:01:55,4.844,,,1
04/10/2016 17:01:55,3.906,,,1
04/10/2016 18:01:55,4.636,,,1
04/10/2016 19:01:55,3.354,,,1
04/10/2016 20:01:55,1.886,,,1
04/10/2016 21:01:55,0.88,,,1
04/10/2016 22:01:55,0.273,,,1
04/10/2016 23:01:55,1.262,,,1
04/11/2016 00:01:55,3.591,,,1
04/11/2016 01:01:55,3.827,,,1
04/11/2016 02:01:55,1.561,,,1
04/11/2016 03:01:55,0.163,,,1
04/11/2016 04:01:55,0.273,,,1
04/11/2016 05:01:55,-0.255,,,1
04/11/2016 06:01:55,-0.676,,,1
04/11/2016 07:01:55,-0.76,,,1
04/11/2016 08:01:55,-0.535,,,1
04/11/2016 09:01:55,0.079,,,1
04/11/2016 10:01:55,0.989,,,1
04/11/2016 11:01:55,2.074,,,1
04/11/2016 12:01:55,3.485,,,1
04/11/2016 13:01:55,4.844,,,1
04/11/2016 14:01:55,5.949,,,1
04/11/2016 15:01:55,5.334,,,1
04/11/2016 16:01:55,5.205,,,1
04/11/2016 17:01:55,4.141,,,1
04/11/2016 18:01:55,2.93,,,1
04/11/2016 19:01:55,2.074,,,1
04/11/2016 20:01:55,1.289,,,1
04/11/2016 21:01:55,0.246,,,1
04/11/2016 22:01:55,0.163,,,1
04/11/2016 23:01:55,-0.143,,,1
04/12/2016 00:01:55,0.329,,,1
04/12/2016 01:01:55,-0.032,,,1
04/12/2016 02:01:55,-0.62,,,1
04/12/2016 03:01:55,-1.441,,,1
04/12/2016 04:01:55,-1.756,,,1
04/12/2016 05:01:55,-1.814,,,1
04/12/2016 06:01:55,-1.299,,,1
04/12/2016 07:01:55,-1.1,,,1
04/12/2016 08:01:55,-0.395,,,1
04/12/2016 09:01:55,0.135,,,1
04/12/2016 10:01:55,1.289,,,1
04/12/2016 11:01:55,0.852,,,1
04/12/2016 12:01:55,1.153,,,1
04/12/2016 13:01:55,0.273,,,1
04/12/2016 14:01:55,0.218,,,1
04/12/2016 15:01:55,0.079,,,1
04/12/2016 16:01:55,-0.311,,,1
04/12/2016 17:01:55,-0.76,,,1
04/12/2016 18:01:55,-0.958,,,1
04/12/2016 19:01:55,-0.93,,,1
04/12/2016 20:01:55,-1.756,,,1
04/12/2016 21:01:55,-1.958,,,1
04/12/2016 22:01:55,-2.16,,,1
04/12/2016 23:01:55,-2.392,,,1
04/13/2016 00:01:55,-2.742,,,1
04/13/2016 01:01:55,-2.654,,,1
04/13/2016 02:01:55,-2.83,,,1
04/13/2016 03:01:55,-2.859,,,1
04/13/2016 04:01:55,-3.035,,,1
04/13/2016 05:01:55,-3.183,,,1
04/13/2016 06:01:55,-3.926,,,1
04/13/2016 07:01:55,-3.687,,,1
04/13/2016 08:01:55,-3.006,,,1
04/13/2016 09:01:55,-2.131,,,1
04/13/2016 10:01:55,-1.299,,,1
04/13/2016 11:01:55,-0.367,,,1
04/13/2016 12:01:55,-0.873,,,1
04/13/2016 13:01:55,-1.015,,,1
04/13/2016 14:01:55,-0.62,,,1
04/13/2016 15:01:55,-0.339,,,1
04/13/2016 16:01:55,0.079,,,1
04/13/2016 17:01:55,-0.311,,,1
04/13/2016 18:01:55,-1.015,,,1
04/13/2016 19:01:55,-0.986,,,1
04/13/2016 20:01:55,-0.902,,,1
04/13/2016 21:01:55,-0.732,,,1
04/13/2016 22:01:55,-1.015,,,1
04/13/2016 23:01:55,-1.071,,,1
04/14/2016 00:01:55,-1.727,,,1
04/14/2016 01:01:55,-1.756,,,1
04/14/2016 02:01:55,-2.073,,,1
04/14/2016 03:01:55,-2.189,,,1
04/14/2016 04:01:55,-4.016,,,1
04/14/2016 05:01:55,-4.834,,,1
04/14/2016 06:01:55,-4.56,,,1
04/14/2016 07:01:55,-4.469,,,1
04/14/2016 08:01:55,-4.865,,,1
04/14/2016 09:01:55,-2.712,,,1
04/14/2016 10:01:55,-1.527,,,1
04/14/2016 11:01:55,0.577,,,1
04/14/2016 12:01:55,1.425,,,1
04/14/2016 13:01:55,2.236,,,1
04/14/2016 14:01:55,2.797,,,1
04/14/2016 15:01:55,2.236,,,1
04/14/2016 16:01:55,2.128,,,1
04/14/2016 17:01:55,1.778,,,1
04/14/2016 18:01:55,1.044,,,1
04/14/2016 19:01:55,0.632,,,1
04/14/2016 20:01:55,0.495,,,1
04/14/2016 21:01:55,0.218,,,1
04/14/2016 22:01:55,0.273,,,1
04/14/2016 23:01:55,0.051,,,1
04/15/2016 00:01:55,-0.032,,,1
04/15/2016 01:01:55,-0.395,,,1
04/15/2016 02:01:55,-1.043,,,1
04/15/2016 03:01:55,-0.76,,,1
04/15/2016 04:01:55,-0.62,,,1
04/15/2016 05:01:55,-0.732,,,1
04/15/2016 06:01:55,-1.043,,,1
04/15/2016 07:01:55,-1.556,,,1
04/15/2016 08:01:55,-0.395,,,1
04/15/2016 09:01:55,-0.704,,,1
04/15/2016 10:01:55,-0.004,,,1
04/15/2016 11:01:55,-0.032,,,1
04/15/2016 12:01:55,2.128,,,1
04/15/2016 13:01:55,1.588,,,1
04/15/2016 14:01:55,2.744,,,1
04/15/2016 15:01:55,2.664,,,1
04/15/2016 16:01:55,1.994,,,1
04/15/2016 17:01:55,1.643,,,1
04/15/2016 18:01:55,1.317,,,1
04/15/2016 19:01:55,0.687,,,1
04/15/2016 20:01:55,0.495,,,1
04/15/2016 21:01:55,0.135,,,1
04/15/2016 22:01:55,0.051,,,1
04/15/2016 23:01:55,-0.311,,,1
04/16/2016 00:01:55,-0.958,,,1
04/16/2016 01:01:55,-0.873,,,1
04/16/2016 02:01:55,-0.817,,,1
04/16/2016 03:01:55,-0.507,,,1
04/16/2016 04:01:55,0.329,,,1
04/16/2016 05:01:55,0.605,,,1
04/16/2016 06:01:55,2.021,,,1
04/16/2016 07:01:55,2.503,,,1
04/16/2016 08:01:55,3.406,,,1
04/16/2016 09:01:55,4.48,,,1
04/16/2016 10:01:55,5.05,,,1
04/16/2016 11:01:55,6.179,,,1
04/16/2016 12:01:55,7.519,,,1
04/16/2016 13:01:55,7.469,,,1
04/16/2016 14:01:55,7.77,,,1
04/16/2016 15:01:55,8.941,,,1
04/16/2016 16:01:55,7.544,,,1
04/16/2016 17:01:55,6.763,,,1
04/16/2016 18:01:55,7.268,,,1
04/16/2016 19:01:55,6.128,,,1
04/16/2016 20:01:55,4.558,,,1
04/16/2016 21:01:55,3.932,,,1
04/16/2016 22:01:55,4.402,,,1
04/16/2016 23:01:55,4.584,,,1
04/17/2016 00:01:55,4.428,,,1
04/17/2016 01:01:55,4.895,,,1
04/17/2016 02:01:55,4.402,,,1
04/17/2016 03:01:55,4.298,,,1
04/17/2016 04:01:55,3.775,,,1
04/17/2016 05:01:55,4.246,,,1
04/17/2016 06:01:55,4.895,,,1
04/17/2016 07:01:55,5.076,,,1
04/17/2016 08:01:55,6.661,,,1
04/17/2016 09:01:55,8.519,,,1
04/17/2016 10:01:55,9.114,,,1
04/17/2016 11:01:55,9.903,,,1
04/17/2016 12:01:55,10.345,,,1
04/17/2016 13:01:55,10.663,,,1
04/17/2016 14:01:55,10.834,,,1
04/17/2016 15:01:55,11.662,,,1
04/17/2016 16:01:55,11.321,,,1
04/17/2016 17:01:55,11.953,,,1
04/17/2016 18:01:55,9.78,,,1
04/17/2016 19:01:55,9.361,,,1
04/17/2016 20:01:55,9.78,,,1
04/17/2016 21:01:55,10.81,,,1
04/17/2016 22:01:55,9.854,,,1
04/17/2016 23:01:55,10.394,,,1
04/18/2016 00:01:55,10.761,,,1
04/18/2016 01:01:55,9.46,,,1
04/18/2016 02:01:55,10.1,,,1
04/18/2016 03:01:55,10.932,,,1
04/18/2016 04:01:55,8.767,,,1
04/18/2016 05:01:55,10.638,,,1
04/18/2016 06:01:55,12.219,,,1
04/18/2016 07:01:55,11.053,,,1
04/18/2016 08:01:55,11.88,,,1
04/18/2016 09:01:55,11.321,,,1
04/18/2016 10:01:55,11.127,,,1
04/18/2016 11:01:55,13.954,,,1
04/18/2016 12:01:55,13.738,,,1
04/18/2016 13:01:55,14.768,,,1
04/18/2016 14:01:55,14.05,,,1
04/18/2016 15:01:55,14.026,,,1
04/18/2016 16:01:55,14.146,,,1
04/18/2016 17:01:55,13.522,,,1
04/18/2016 18:01:55,12.074,,,1
04/18/2016 19:01:55,10.98,,,1
04/18/2016 20:01:55,9.928,,,1
04/18/2016 21:01:55,10.075,,,1
04/18/2016 22:01:55,10.956,,,1
04/18/2016 23:01:55,11.175,,,1
04/19/2016 00:01:55,10.614,,,1
04/19/2016 01:01:55,10.124,,,1
04/19/2016 02:01:55,9.361,,,1
04/19/2016 03:01:55,10.001,,,1
04/19/2016 04:01:55,9.879,,,1
04/19/2016 05:01:55,9.657,,,1
04/19/2016 06:01:55,9.46,,,1
04/19/2016 07:01:55,9.386,,,1
04/19/2016 08:01:55,9.78,,,1
04/19/2016 09:01:55,10.761,,,1
04/19/2016 10:01:55,12.823,,,1
04/19/2016 11:01:55,15.175,,,1
04/19/2016 12:01:55,13.81,,,1
04/19/2016 13:01:55,14.721,,,1
04/19/2016 14:01:55,13.161,,,1
04/19/2016 15:01:55,14.481,,,1
04/19/2016 16:01:55,13.882,,,1
04/19/2016 17:01:55,13.016,,,1
04/19/2016 18:01:55,11.662,,,1
04/19/2016 19:01:55,13.57,,,1
04/19/2016 20:01:55,10.051,,,1
04/19/2016 21:01:55,11.248,,,1
04/19/2016 22:01:55,10.369,,,1
04/19/2016 23:01:55,8.965,,,1
04/20/2016 00:01:55,9.903,,,1
04/20/2016 01:01:55,9.238,,,1
04/20/2016 02:01:55,9.386,,,1
04/20/2016 03:01:55,10.1,,,1
04/20/2016 04:01:55,8.941,,,1
04/20/2016 05:01:55,8.841,,,1
04/20/2016 06:01:55,8.792,,,1
04/20/2016 07:01:55,9.657,,,1
04/20/2016 08:01:55,9.608,,,1
04/20/2016 09:01:55,11.492,,,1
04/20/2016 10:01:55,13.016,,,1
04/20/2016 11:01:55,14.816,,,1
04/20/2016 12:01:55,12.389,,,1
04/20/2016 13:01:55,14.768,,,1
04/20/2016 14:01:55,15.652,,,1
04/20/2016 15:01:55,14.361,,,1
04/20/2016 16:01:55,14.529,,,1
04/20/2016 17:01:55,12.098,,,1
04/20/2016 18:01:55,11.734,,,1
04/20/2016 19:01:55,9.41,,,1
04/20/2016 20:01:55,8.717,,,1
04/20/2016 21:01:55,8.618,,,1
04/20/2016 22:01:55,11.127,,,1
04/20/2016 23:01:55,9.952,,,1
04/21/2016 00:01:55,9.731,,,1
04/21/2016 01:01:55,7.795,,,1
04/21/2016 02:01:55,7.091,,,1
04/21/2016 03:01:55,8.02,,,1
04/21/2016 04:01:55,7.419,,,1
04/21/2016 05:01:55,7.268,,,1
04/21/2016 06:01:55,6.102,,,1
04/21/2016 07:01:55,6.585,,,1
04/21/2016 08:01:55,6.687,,,1
04/21/2016 09:01:55,8.866,,,1
04/21/2016 10:01:55,9.089,,,1
04/21/2016 11:01:55,9.238,,,1
04/21/2016 12:01:55,9.139,,,1
04/21/2016 13:01:55,10.198,,,1
04/21/2016 14:01:55,10.247,,,1
04/21/2016 15:01:55,10.907,,,1
04/21/2016 16:01:55,10.418,,,1
04/21/2016 17:01:55,9.46,,,1
04/21/2016 18:01:55,8.369,,,1
04/21/2016 19:01:55,7.015,,,1
04/21/2016 20:01:55,4.999,,,1
04/21/2016 21:01:55,4.714,,,1
04/21/2016 22:01:55,4.141,,,1
04/21/2016 23:01:55,4.324,,,1
04/22/2016 00:01:55,4.35,,,1
04/22/2016 01:01:55,4.22,,,1
04/22/2016 02:01:55,4.688,,,1
04/22/2016 03:01:55,4.921,,,1
04/22/2016 04:01:55,3.696,,,1
04/22/2016 05:01:55,2.637,,,1
04/22/2016 06:01:55,2.477,,,1
04/22/2016 07:01:55,3.036,,,1
04/22/2016 08:01:55,3.801,,,1
04/22/2016 09:01:55,4.792,,,1
04/22/2016 10:01:55,5.668,,,1
04/22/2016 11:01:55,6.331,,,1
04/22/2016 12:01:55,4.376,,,1
04/22/2016 13:01:55,4.558,,,1
04/22/2016 14:01:55,4.428,,,1
04/22/2016 15:01:55,3.749,,,1
04/22/2016 16:01:55,3.67,,,1
04/22/2016 17:01:55,3.248,,,1
04/22/2016 18:01:55,2.877,,,1
04/22/2016 19:01:55,2.69,,,1
04/22/2016 20:01:55,2.61,,,1
04/22/2016 21:01:55,2.262,,,1
04/22/2016 22:01:55,2.155,,,1
04/22/2016 23:01:55,2.236,,,1
04/23/2016 00:01:55,1.994,,,1
04/23/2016 01:01:55,2.155,,,1
04/23/2016 02:01:55,1.994,,,1
04/23/2016 03:01:55,1.751,,,1
04/23/2016 04:01:55,1.398,,,1
04/23/2016 05:01:55,1.044,,,1
04/23/2016 06:01:55,0.605,,,1
04/23/2016 07:01:55,0.467,,,1
04/23/2016 08:01:55,0.384,,,1
04/23/2016 09:01:55,1.262,,,1
04/23/2016 10:01:55,1.534,,,1
04/23/2016 11:01:55,2.797,,,1
04/23/2016 12:01:55,3.301,,,1
04/23/2016 13:01:55,3.749,,,1
04/23/2016 14:01:55,3.591,,,1
04/23/2016 15:01:55,4.35,,,1
04/23/2016 16:01:55,3.538,,,1
04/23/2016 17:01:55,3.036,,,1
04/23/2016 18:01:55,2.262,,,1
04/23/2016 19:01:55,1.724,,,1
04/23/2016 20:01:55,0.962,,,1
04/23/2016 21:01:55,0.66,,,1
04/23/2016 22:01:55,0.88,,,1
04/23/2016 23:01:55,0.742,,,1
04/24/2016 00:01:55,1.099,,,1
04/24/2016 01:01:55,0.66,,,1
04/24/2016 02:01:55,0.66,,,1
04/24/2016 03:01:55,0.439,,,1
04/24/2016 04:01:55,0.107,,,1
04/24/2016 05:01:55,-0.088,,,1
04/24/2016 06:01:55,-0.283,,,1
04/24/2016 07:01:55,-0.283,,,1
04/24/2016 08:01:55,-0.479,,,1
04/24/2016 09:01:55,-0.93,,,1
04/24/2016 10:01:55,-0.507,,,1
04/24/2016 11:01:55,0.66,,,1
04/24/2016 12:01:55,1.371,,,1
04/24/2016 13:01:55,-0.06,,,1
04/24/2016 14:01:55,1.18,,,1
04/24/2016 15:01:55,0.715,,,1
04/24/2016 16:01:55,0.715,,,1
04/24/2016 17:01:55,0.687,,,1
04/24/2016 18:01:55,-0.283,,,1
04/24/2016 19:01:55,-0.648,,,1
04/24/2016 20:01:55,-1.1,,,1
04/24/2016 21:01:55,-1.47,,,1
04/24/2016 22:01:55,-1.842,,,1
04/24/2016 23:01:55,-2.073,,,1
04/25/2016 00:01:55,-2.45,,,1
04/25/2016 01:01:55,-3.153,,,1
04/25/2016 02:01:55,-2.888,,,1
04/25/2016 03:01:55,-3.301,,,1
04/25/2016 04:01:55,-3.687,,,1
04/25/2016 05:01:55,-2.102,,,1
04/25/2016 06:01:55,-2.218,,,1
04/25/2016 07:01:55,-1.785,,,1
04/25/2016 08:01:55,-2.625,,,1
04/25/2016 09:01:55,-0.199,,,1
04/25/2016 10:01:55,-0.732,,,1
04/25/2016 11:01:55,0.962,,,1
04/25/2016 12:01:55,1.697,,,1
04/25/2016 13:01:55,3.327,,,1
04/25/2016 14:01:55,3.854,,,1
04/25/2016 15:01:55,3.617,,,1
04/25/2016 16:01:55,3.248,,,1
04/25/2016 17:01:55,2.074,,,1
04/25/2016 18:01:55,1.994,,,1
04/25/2016 19:01:55,1.099,,,1
04/25/2016 20:01:55,0.301,,,1
04/25/2016 21:01:55,-0.06,,,1
04/25/2016 22:01:55,-0.395,,,1
04/25/2016 23:01:55,-1.384,,,1
04/26/2016 00:01:55,-1.641,,,1
04/26/2016 01:01:55,-1.527,,,1
04/26/2016 02:01:55,-1.613,,,1
04/26/2016 03:01:55,-2.16,,,1
04/26/2016 04:01:55,-2.305,,,1
04/26/2016 05:01:55,-2.131,,,1
04/26/2016 06:01:55,-2.479,,,1
04/26/2016 07:01:55,-2.508,,,1
04/26/2016 08:01:55,-2.131,,,1
04/26/2016 09:01:55,0.079,,,1
04/26/2016 10:01:55,1.099,,,1
04/26/2016 11:01:55,3.827,,,1
04/26/2016 12:01:55,5.334,,,1
04/26/2016 13:01:55,5.36,,,1
04/26/2016 14:01:55,4.532,,,1
04/26/2016 15:01:55,4.011,,,1
04/26/2016 16:01:55,3.617,,,1
04/26/2016 17:01:55,2.262,,,1
04/26/2016 18:01:55,0.934,,,1
04/26/2016 19:01:55,0.632,,,1
04/26/2016 20:01:55,0.163,,,1
04/26/2016 21:01:55,-0.06,,,1
04/26/2016 22:01:55,0.135,,,1
04/26/2016 23:01:55,0.163,,,1
04/27/2016 00:01:55,0.107,,,1
04/27/2016 01:01:55,0.19,,,1
04/27/2016 02:01:55,-0.143,,,1
04/27/2016 03:01:55,-0.395,,,1
04/27/2016 04:01:55,-0.479,,,1
04/27/2016 05:01:55,-0.873,,,1
04/27/2016 06:01:55,-0.873,,,1
04/27/2016 07:01:55,-0.902,,,1
04/27/2016 08:01:55,-0.591,,,1
04/27/2016 09:01:55,0.66,,,1
04/27/2016 10:01:55,1.425,,,1
04/27/2016 11:01:55,2.316,,,1
04/27/2016 12:01:55,3.433,,,1
04/27/2016 13:01:55,3.459,,,1
04/27/2016 14:01:55,3.696,,,1
04/27/2016 15:01:55,4.324,,,1
04/27/2016 16:01:55,3.722,,,1
04/27/2016 17:01:55,3.932,,,1
04/27/2016 18:01:55,3.38,,,1
04/27/2016 19:01:55,1.886,,,1
04/27/2016 20:01:55,1.425,,,1
04/27/2016 21:01:55,1.371,,,1
04/27/2016 22:01:55,0.962,,,1
04/27/2016 23:01:55,0.687,,,1
04/28/2016 00:01:55,0.907,,,1
04/28/2016 01:01:55,1.071,,,1
04/28/2016 02:01:55,1.017,,,1
04/28/2016 03:01:55,1.208,,,1
04/28/2016 04:01:55,1.071,,,1
04/28/2016 05:01:55,0.55,,,1
04/28/2016 06:01:55,0.989,,,1
04/28/2016 07:01:55,0.632,,,1
04/28/2016 08:01:55,1.044,,,1
04/28/2016 09:01:55,3.274,,,1
04/28/2016 10:01:55,4.246,,,1
04/28/2016 11:01:55,4.141,,,1
04/28/2016 12:01:55,6.56,,,1
04/28/2016 13:01:55,6.56,,,1
04/28/2016 14:01:55,4.532,,,1
04/28/2016 15:01:55,4.011,,,1
04/28/2016 16:01:55,3.116,,,1
04/28/2016 17:01:55,2.69,,,1
04/28/2016 18:01:55,2.343,,,1
04/28/2016 19:01:55,2.316,,,1
04/28/2016 20:01:55,1.967,,,1
04/28/2016 21:01:55,1.805,,,1
04/28/2016 22:01:55,1.48,,,1
04/28/2016 23:01:55,1.67,,,1
04/29/2016 00:01:55,1.099,,,1
04/29/2016 01:01:55,1.126,,,1
04/29/2016 02:01:55,0.88,,,1
04/29/2016 03:01:55,0.934,,,1
04/29/2016 04:01:55,0.577,,,1
04/29/2016 05:01:55,0.412,,,1
04/29/2016 06:01:55,0.384,,,1
04/29/2016 07:01:55,0.907,,,1
04/29/2016 08:01:55,1.099,,,1
04/29/2016 09:01:55,1.697,,,1
04/29/2016 10:01:55,2.983,,,1
04/29/2016 11:01:55,3.459,,,1
04/29/2016 12:01:55,3.88,,,1
04/29/2016 13:01:55,3.749,,,1
04/29/2016 14:01:55,4.973,,,1
04/29/2016 15:01:55,6.026,,,1
04/29/2016 16:01:55,6.636,,,1
04/29/2016 17:01:55,6.56,,,1
04/29/2016 18:01:55,4.895,,,1
04/29/2016 19:01:55,3.38,,,1
04/29/2016 20:01:55,3.116,,,1
04/29/2016 21:01:55,2.343,,,1
04/29/2016 22:01:55,2.45,,,1
04/29/2016 23:01:55,1.643,,,1
04/30/2016 00:01:55,1.099,,,1
04/30/2016 01:01:55,0.88,,,1
04/30/2016 02:01:55,0.577,,,1
04/30/2016 03:01:55,1.017,,,1
04/30/2016 04:01:55,0.797,,,1
04/30/2016 05:01:55,0.412,,,1
04/30/2016 06:01:55,0.107,,,1
04/30/2016 07:01:55,0.632,,,1
04/30/2016 08:01:55,1.67,,,1
04/30/2016 09:01:55,3.354,,,1
04/30/2016 10:01:55,4.999,,,1
04/30/2016 11:01:55,6.408,,,1
04/30/2016 12:01:55,7.519,,,1
04/30/2016 13:01:55,7.945,,,1
04/30/2016 14:01:55,8.419,,,1
04/30/2016 15:01:55,8.792,,,1
04/30/2016 16:01:55,8.668,,,1
04/30/2016 17:01:55,9.262,,,1
04/30/2016 18:01:55,7.268,,,1
04/30/2016 19:01:55,6.306,,,1
04/30/2016 20:01:55,4.584,,,1
04/30/2016 21:01:55,4.011,,,1
04/30/2016 22:01:55,3.906,,,1
04/30/2016 23:01:55,4.089,,,1
05/01/2016 00:01:55,3.459,,,1
05/01/2016 01:01:55,3.643,,,1
05/01/2016 02:01:55,3.433,,,1
05/01/2016 03:01:55,3.696,,,1
05/01/2016 04:01:55,4.089,,,1
05/01/2016 05:01:55,5.05,,,1
05/01/2016 06:01:55,5.231,,,1
05/01/2016 07:01:55,4.869,,,1
05/01/2016 08:01:55,7.368,,,1
05/01/2016 09:01:55,9.435,,,1
05/01/2016 10:01:55,9.41,,,1
05/01/2016 11:01:55,11.005,,,1
05/01/2016 12:01:55,12.219,,,1
05/01/2016 13:01:55,12.025,,,1
05/01/2016 14:01:55,11.953,,,1
05/01/2016 15:01:55,12.823,,,1
05/01/2016 16:01:55,12.871,,,1
05/01/2016 17:01:55,12.025,,,1
05/01/2016 18:01:55,9.608,,,1
05/01/2016 19:01:55,10.736,,,1
05/01/2016 20:01:55,7.795,,,1
05/01/2016 21:01:55,8.319,,,1
05/01/2016 22:01:55,9.608,,,1
05/01/2016 23:01:55,11.589,,,1
05/02/2016 00:01:55,11.053,,,1
05/02/2016 01:01:55,9.41,,,1
05/02/2016 02:01:55,8.17,,,1
05/02/2016 03:01:55,6.914,,,1
05/02/2016 04:01:55,7.015,,,1
05/02/2016 05:01:55,6.687,,,1
05/02/2016 06:01:55,7.167,,,1
05/02/2016 07:01:55,8.17,,,1
05/02/2016 08:01:55,8.941,,,1
05/02/2016 09:01:55,10.663,,,1
05/02/2016 10:01:55,13.185,,,1
05/02/2016 11:01:55,14.218,,,1
05/02/2016 12:01:55,15.509,,,1
05/02/2016 13:01:55,16.082,,,1
05/02/2016 14:01:55,15.414,,,1
05/02/2016 15:01:55,15.438,,,1
05/02/2016 16:01:55,15.629,,,1
05/02/2016 17:01:55,14.745,,,1
05/02/2016 18:01:55,12.944,,,1
05/02/2016 19:01:55,9.854,,,1
05/02/2016 20:01:55,9.608,,,1
05/02/2016 21:01:55,9.386,,,1
05/02/2016 22:01:55,9.879,,,1
05/02/2016 23:01:55,10.638,,,1
05/03/2016 00:01:55,9.139,,,1
05/03/2016 01:01:55,7.97,,,1
05/03/2016 02:01:55,8.27,,,1
05/03/2016 03:01:55,7.242,,,1
05/03/2016 04:01:55,7.494,,,1
05/03/2016 05:01:55,7.091,,,1
05/03/2016 06:01:55,6.763,,,1
05/03/2016 07:01:55,6.331,,,1
05/03/2016 08:01:55,7.895,,,1
05/03/2016 09:01:55,9.213,,,1
05/03/2016 10:01:55,8.668,,,1
05/03/2016 11:01:55,10.149,,,1
05/03/2016 12:01:55,12.727,,,1
05/03/2016 13:01:55,11.492,,,1
05/03/2016 14:01:55,10.638,,,1
05/03/2016 15:01:55,11.54,,,1
05/03/2016 16:01:55,10.369,,,1
05/03/2016 17:01:55,10.149,,,1
05/03/2016 18:01:55,8.817,,,1
05/03/2016 19:01:55,6.864,,,1
05/03/2016 20:01:55,6.56,,,1
05/03/2016 21:01:55,5.282,,,1
05/03/2016 22:01:55,4.999,,,1
05/03/2016 23:01:55,4.818,,,1
05/04/2016 00:01:55,4.532,,,1
05/04/2016 01:01:55,4.168,,,1
05/04/2016 02:01:55,4.011,,,1
05/04/2016 03:01:55,3.459,,,1
05/04/2016 04:01:55,3.301,,,1
05/04/2016 05:01:55,3.301,,,1
05/04/2016 06:01:55,3.248,,,1
05/04/2016 07:01:55,3.301,,,1
05/04/2016 08:01:55,3.722,,,1
05/04/2016 09:01:55,3.985,,,1
05/04/2016 10:01:55,5.693,,,1
05/04/2016 11:01:55,6.255,,,1
05/04/2016 12:01:55,6.255,,,1
05/04/2016 13:01:55,5.411,,,1
05/04/2016 14:01:55,6.357,,,1
05/04/2016 15:01:55,6.636,,,1
05/04/2016 16:01:55,5.872,,,1
05/04/2016 17:01:55,7.695,,,1
05/04/2016 18:01:55,5.308,,,1
05/04/2016 19:01:55,4.48,,,1
05/04/2016 20:01:55,3.406,,,1
05/04/2016 21:01:55,3.406,,,1
05/04/2016 22:01:55,3.195,,,1
05/04/2016 23:01:55,2.93,,,1
05/05/2016 00:01:55,3.116,,,1
05/05/2016 01:01:55,3.089,,,1
05/05/2016 02:01:55,3.089,,,1
05/05/2016 03:01:55,3.221,,,1
05/05/2016 04:01:55,2.717,,,1
05/05/2016 05:01:55,2.903,,,1
05/05/2016 06:01:55,2.637,,,1
05/05/2016 07:01:55,3.221,,,1
05/05/2016 08:01:55,3.459,,,1
05/05/2016 09:01:55,4.037,,,1
05/05/2016 10:01:55,4.74,,,1
05/05/2016 11:01:55,5.514,,,1
05/05/2016 12:01:55,7.695,,,1
05/05/2016 13:01:55,7.494,,,1
05/05/2016 14:01:55,9.114,,,1
05/05/2016 15:01:55,8.419,,,1
05/05/2016 16:01:55,8.817,,,1
05/05/2016 17:01:55,8.245,,,1
