,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys
04/23/2016 01:00:00,1.98,,,1
04/23/2016 02:00:00,3.155,,,1
04/23/2016 03:00:00,5.655,,,1
04/23/2016 04:00:00,5.655,,,1
04/23/2016 05:00:00,6.268,,,1
04/23/2016 06:00:00,5.86,,,1
04/23/2016 07:00:00,5.037,,,1
04/23/2016 08:00:00,4.831,,,1
04/23/2016 09:00:00,5.45,,,1
04/23/2016 10:00:00,3.155,,,1
04/23/2016 11:00:00,2.517,,,1
04/23/2016 12:00:00,1.98,,,1
04/23/2016 13:00:00,1.439,,,1
04/23/2016 14:00:00,0.674,,,1
04/23/2016 15:00:00,1.003,,,1
04/23/2016 16:00:00,0.453,,,1
04/23/2016 17:00:00,0.343,,,1
04/23/2016 18:00:00,0.01,,,1
04/23/2016 19:00:00,-0.213,,,1
04/23/2016 20:00:00,-0.213,,,1
04/23/2016 21:00:00,-0.662,,,1
04/23/2016 22:00:00,-0.774,,,1
04/23/2016 23:00:00,-1.114,,,1
04/24/2016 00:00:00,-1.001,,,1
04/24/2016 01:00:00,-1.001,,,1
04/24/2016 02:00:00,-1.57,,,1
04/24/2016 03:00:00,-2.03,,,1
04/24/2016 04:00:00,-1.001,,,1
04/24/2016 05:00:00,-0.325,,,1
04/24/2016 06:00:00,0.563,,,1
04/24/2016 07:00:00,0.343,,,1
04/24/2016 08:00:00,-0.774,,,1
04/24/2016 09:00:00,1.221,,,1
04/24/2016 10:00:00,0.01,,,1
04/24/2016 11:00:00,-0.774,,,1
04/24/2016 12:00:00,-1.456,,,1
04/24/2016 13:00:00,-2.494,,,1
04/24/2016 14:00:00,-2.962,,,1
04/24/2016 15:00:00,-3.553,,,1
04/24/2016 16:00:00,-3.672,,,1
04/24/2016 17:00:00,-4.152,,,1
04/24/2016 18:00:00,-4.393,,,1
04/24/2016 19:00:00,-4.272,,,1
04/24/2016 20:00:00,-4.152,,,1
04/24/2016 21:00:00,-3.672,,,1
04/24/2016 22:00:00,-3.672,,,1
04/24/2016 23:00:00,-3.672,,,1
04/25/2016 00:00:00,-3.316,,,1
04/25/2016 01:00:00,-2.61,,,1
04/25/2016 02:00:00,-1.57,,,1
04/25/2016 03:00:00,0.232,,,1
04/25/2016 04:00:00,0.563,,,1
04/25/2016 05:00:00,1.33,,,1
04/25/2016 06:00:00,3.472,,,1
04/25/2016 07:00:00,3.893,,,1
04/25/2016 08:00:00,5.037,,,1
04/25/2016 09:00:00,2.624,,,1
04/25/2016 10:00:00,5.037,,,1
04/25/2016 11:00:00,1.656,,,1
04/25/2016 12:00:00,0.784,,,1
04/25/2016 13:00:00,-0.437,,,1
04/25/2016 14:00:00,-1.228,,,1
04/25/2016 15:00:00,-2.145,,,1
04/25/2016 16:00:00,-3.079,,,1
04/25/2016 17:00:00,-3.672,,,1
04/25/2016 18:00:00,-4.514,,,1
04/25/2016 19:00:00,-3.911,,,1
04/25/2016 20:00:00,-4.152,,,1
04/25/2016 21:00:00,-1.001,,,1
04/25/2016 22:00:00,-2.61,,,1
04/25/2016 23:00:00,-4.272,,,1
04/26/2016 00:00:00,-4.636,,,1
04/26/2016 01:00:00,-3.079,,,1
04/26/2016 02:00:00,-0.213,,,1
04/26/2016 03:00:00,6.37,,,1
04/26/2016 04:00:00,5.962,,,1
04/26/2016 05:00:00,6.268,,,1
04/26/2016 06:00:00,6.166,,,1
04/26/2016 07:00:00,5.757,,,1
04/26/2016 08:00:00,5.962,,,1
04/26/2016 09:00:00,3.367,,,1
04/26/2016 10:00:00,1.764,,,1
04/26/2016 11:00:00,1.221,,,1
04/26/2016 12:00:00,0.453,,,1
04/26/2016 13:00:00,0.01,,,1
04/26/2016 14:00:00,-0.325,,,1
04/26/2016 15:00:00,-0.549,,,1
04/26/2016 16:00:00,-0.774,,,1
04/26/2016 17:00:00,-0.774,,,1
04/26/2016 18:00:00,-0.887,,,1
04/26/2016 19:00:00,-1.799,,,1
04/26/2016 20:00:00,-2.03,,,1
04/26/2016 21:00:00,-2.145,,,1
04/26/2016 22:00:00,-2.261,,,1
04/26/2016 23:00:00,-2.145,,,1
04/27/2016 00:00:00,-1.684,,,1
04/27/2016 01:00:00,-0.774,,,1
04/27/2016 02:00:00,-0.102,,,1
04/27/2016 03:00:00,0.453,,,1
04/27/2016 04:00:00,1.33,,,1
04/27/2016 05:00:00,2.624,,,1
04/27/2016 06:00:00,2.943,,,1
04/27/2016 07:00:00,2.943,,,1
04/27/2016 08:00:00,3.049,,,1
04/27/2016 09:00:00,2.195,,,1
04/27/2016 10:00:00,2.517,,,1
04/27/2016 11:00:00,1.221,,,1
04/27/2016 12:00:00,1.003,,,1
04/27/2016 13:00:00,0.784,,,1
04/27/2016 14:00:00,0.121,,,1
04/27/2016 15:00:00,-0.774,,,1
04/27/2016 16:00:00,-1.001,,,1
04/27/2016 17:00:00,-0.774,,,1
04/27/2016 18:00:00,-0.887,,,1
04/27/2016 19:00:00,-0.887,,,1
04/27/2016 20:00:00,-0.549,,,1
04/27/2016 21:00:00,-0.549,,,1
04/27/2016 22:00:00,-1.456,,,1
04/27/2016 23:00:00,-1.228,,,1
04/28/2016 00:00:00,0.01,,,1
04/28/2016 01:00:00,0.01,,,1
04/28/2016 02:00:00,2.195,,,1
04/28/2016 03:00:00,3.367,,,1
04/28/2016 04:00:00,5.552,,,1
04/28/2016 05:00:00,5.655,,,1
04/28/2016 06:00:00,6.064,,,1
04/28/2016 07:00:00,5.552,,,1
04/28/2016 08:00:00,4.415,,,1
04/28/2016 09:00:00,4.207,,,1
04/28/2016 10:00:00,6.268,,,1
04/28/2016 11:00:00,4.311,,,1
04/28/2016 12:00:00,3.683,,,1
04/28/2016 13:00:00,2.517,,,1
04/28/2016 14:00:00,1.872,,,1
04/28/2016 15:00:00,1.548,,,1
04/28/2016 16:00:00,1.33,,,1
04/28/2016 17:00:00,2.088,,,1
04/28/2016 18:00:00,2.195,,,1
04/28/2016 19:00:00,1.764,,,1
04/28/2016 20:00:00,0.893,,,1
04/28/2016 21:00:00,0.784,,,1
04/28/2016 22:00:00,0.563,,,1
04/28/2016 23:00:00,0.232,,,1
04/29/2016 00:00:00,0.121,,,1
04/29/2016 01:00:00,0.121,,,1
04/29/2016 02:00:00,1.003,,,1
04/29/2016 03:00:00,1.764,,,1
04/29/2016 04:00:00,2.943,,,1
04/29/2016 05:00:00,3.788,,,1
04/29/2016 06:00:00,5.347,,,1
04/29/2016 07:00:00,7.28,,,1
04/29/2016 08:00:00,8.082,,,1
04/29/2016 09:00:00,7.582,,,1
04/29/2016 10:00:00,6.064,,,1
04/29/2016 11:00:00,6.471,,,1
04/29/2016 12:00:00,4.415,,,1
04/29/2016 13:00:00,2.943,,,1
04/29/2016 14:00:00,1.548,,,1
04/29/2016 15:00:00,0.893,,,1
04/29/2016 16:00:00,-1.001,,,1
04/29/2016 17:00:00,-1.684,,,1
04/29/2016 18:00:00,-1.914,,,1
04/29/2016 19:00:00,-2.261,,,1
04/29/2016 20:00:00,-2.61,,,1
04/29/2016 21:00:00,-2.962,,,1
04/29/2016 22:00:00,-3.316,,,1
04/29/2016 23:00:00,-3.316,,,1
04/30/2016 00:00:00,-2.494,,,1
04/30/2016 01:00:00,-0.774,,,1
04/30/2016 02:00:00,1.872,,,1
04/30/2016 03:00:00,8.382,,,1
04/30/2016 04:00:00,8.581,,,1
04/30/2016 05:00:00,9.275,,,1
04/30/2016 06:00:00,10.455,,,1
04/30/2016 07:00:00,11.334,,,1
04/30/2016 08:00:00,10.748,,,1
04/30/2016 09:00:00,12.207,,,1
04/30/2016 10:00:00,13.75,,,1
04/30/2016 11:00:00,8.481,,,1
04/30/2016 12:00:00,5.037,,,1
04/30/2016 13:00:00,2.837,,,1
04/30/2016 14:00:00,0.893,,,1
04/30/2016 15:00:00,0.343,,,1
04/30/2016 16:00:00,0.121,,,1
04/30/2016 17:00:00,-0.662,,,1
04/30/2016 18:00:00,-0.774,,,1
04/30/2016 19:00:00,-0.662,,,1
04/30/2016 20:00:00,-0.774,,,1
04/30/2016 21:00:00,-0.325,,,1
04/30/2016 22:00:00,-0.662,,,1
04/30/2016 23:00:00,-0.549,,,1
05/01/2016 00:00:00,0.232,,,1
05/01/2016 01:00:00,3.155,,,1
05/01/2016 02:00:00,6.674,,,1
05/01/2016 03:00:00,12.594,,,1
05/01/2016 04:00:00,12.883,,,1
05/01/2016 05:00:00,13.365,,,1
05/01/2016 06:00:00,14.038,,,1
05/01/2016 07:00:00,13.365,,,1
05/01/2016 08:00:00,13.942,,,1
05/01/2016 09:00:00,14.9,,,1
05/01/2016 10:00:00,14.517,,,1
05/01/2016 11:00:00,13.846,,,1
05/01/2016 12:00:00,9.373,,,1
05/01/2016 13:00:00,7.682,,,1
05/01/2016 14:00:00,7.481,,,1
05/01/2016 15:00:00,8.182,,,1
05/01/2016 16:00:00,8.779,,,1
05/01/2016 17:00:00,9.472,,,1
05/01/2016 18:00:00,9.275,,,1
05/01/2016 19:00:00,8.082,,,1
05/01/2016 20:00:00,6.064,,,1
05/01/2016 21:00:00,5.655,,,1
05/01/2016 22:00:00,5.244,,,1
05/01/2016 23:00:00,4.311,,,1
05/02/2016 00:00:00,5.552,,,1
05/02/2016 01:00:00,9.965,,,1
05/02/2016 02:00:00,11.625,,,1
05/02/2016 03:00:00,14.996,,,1
05/02/2016 04:00:00,15.473,,,1
05/02/2016 05:00:00,14.804,,,1
05/02/2016 06:00:00,15.091,,,1
05/02/2016 07:00:00,14.613,,,1
05/02/2016 08:00:00,15.091,,,1
05/02/2016 09:00:00,15.569,,,1
05/02/2016 10:00:00,13.558,,,1
05/02/2016 11:00:00,13.75,,,1
05/02/2016 12:00:00,13.076,,,1
05/02/2016 13:00:00,10.063,,,1
05/02/2016 14:00:00,9.669,,,1
05/02/2016 15:00:00,12.013,,,1
05/02/2016 16:00:00,8.581,,,1
05/02/2016 17:00:00,8.779,,,1
05/02/2016 18:00:00,8.481,,,1
05/02/2016 19:00:00,8.082,,,1
05/02/2016 20:00:00,5.962,,,1
05/02/2016 21:00:00,7.682,,,1
05/02/2016 22:00:00,6.064,,,1
05/02/2016 23:00:00,6.775,,,1
05/03/2016 00:00:00,6.978,,,1
05/03/2016 01:00:00,6.978,,,1
05/03/2016 02:00:00,9.077,,,1
05/03/2016 03:00:00,11.431,,,1
05/03/2016 04:00:00,10.651,,,1
05/03/2016 05:00:00,11.236,,,1
05/03/2016 06:00:00,11.625,,,1
05/03/2016 07:00:00,10.553,,,1
05/03/2016 08:00:00,10.553,,,1
05/03/2016 09:00:00,9.965,,,1
05/03/2016 10:00:00,9.077,,,1
05/03/2016 11:00:00,8.879,,,1
05/03/2016 12:00:00,7.381,,,1
05/03/2016 13:00:00,6.573,,,1
05/03/2016 14:00:00,6.064,,,1
05/03/2016 15:00:00,6.166,,,1
05/03/2016 16:00:00,5.962,,,1
05/03/2016 17:00:00,5.244,,,1
05/03/2016 18:00:00,4.311,,,1
05/03/2016 19:00:00,4.207,,,1
05/03/2016 20:00:00,3.261,,,1
05/03/2016 21:00:00,3.049,,,1
05/03/2016 22:00:00,2.517,,,1
05/03/2016 23:00:00,2.517,,,1
05/04/2016 00:00:00,2.943,,,1
05/04/2016 01:00:00,3.472,,,1
05/04/2016 02:00:00,4.415,,,1
05/04/2016 03:00:00,4.415,,,1
05/04/2016 04:00:00,5.757,,,1
05/04/2016 05:00:00,6.573,,,1
05/04/2016 06:00:00,6.775,,,1
05/04/2016 07:00:00,6.674,,,1
05/04/2016 08:00:00,6.166,,,1
05/04/2016 09:00:00,5.244,,,1
05/04/2016 10:00:00,4.623,,,1
05/04/2016 11:00:00,3.998,,,1
05/04/2016 12:00:00,3.049,,,1
05/04/2016 13:00:00,2.624,,,1
05/04/2016 14:00:00,2.195,,,1
05/04/2016 15:00:00,1.98,,,1
05/04/2016 16:00:00,1.872,,,1
05/04/2016 17:00:00,1.764,,,1
05/04/2016 18:00:00,1.764,,,1
05/04/2016 19:00:00,2.088,,,1
05/04/2016 20:00:00,1.656,,,1
05/04/2016 21:00:00,1.112,,,1
05/04/2016 22:00:00,0.784,,,1
05/04/2016 23:00:00,0.01,,,1
05/05/2016 00:00:00,0.121,,,1
05/05/2016 01:00:00,1.221,,,1
05/05/2016 02:00:00,2.943,,,1
05/05/2016 03:00:00,6.37,,,1
05/05/2016 04:00:00,8.182,,,1
05/05/2016 05:00:00,8.779,,,1
05/05/2016 06:00:00,9.669,,,1
05/05/2016 07:00:00,10.651,,,1
05/05/2016 08:00:00,10.846,,,1
05/05/2016 09:00:00,10.455,,,1
05/05/2016 10:00:00,8.581,,,1
05/05/2016 11:00:00,8.68,,,1
05/05/2016 12:00:00,5.962,,,1
05/05/2016 13:00:00,3.998,,,1
05/05/2016 14:00:00,2.517,,,1
05/05/2016 15:00:00,1.98,,,1
05/05/2016 16:00:00,2.73,,,1
05/05/2016 17:00:00,2.195,,,1
05/05/2016 18:00:00,2.41,,,1
05/05/2016 19:00:00,2.195,,,1
05/05/2016 20:00:00,1.764,,,1
05/05/2016 21:00:00,2.624,,,1
05/05/2016 22:00:00,1.112,,,1
05/05/2016 23:00:00,1.548,,,1
05/06/2016 00:00:00,2.943,,,1
05/06/2016 01:00:00,4.727,,,1
05/06/2016 02:00:00,6.268,,,1
05/06/2016 03:00:00,10.651,,,1
05/06/2016 04:00:00,12.497,,,1
05/06/2016 05:00:00,14.23,,,1
05/06/2016 06:00:00,15.187,,,1
05/06/2016 07:00:00,16.237,,,1
05/06/2016 08:00:00,17.379,,,1
05/06/2016 09:00:00,18.236,,,1
05/06/2016 10:00:00,18.901,,,1
05/06/2016 11:00:00,13.173,,,1
05/06/2016 12:00:00,8.182,,,1
05/06/2016 13:00:00,6.064,,,1
05/06/2016 14:00:00,5.141,,,1
05/06/2016 15:00:00,4.727,,,1
05/06/2016 16:00:00,5.037,,,1
05/06/2016 17:00:00,4.934,,,1
05/06/2016 18:00:00,4.934,,,1
05/06/2016 19:00:00,4.519,,,1
05/06/2016 20:00:00,4.311,,,1
05/06/2016 21:00:00,4.727,,,1
05/06/2016 22:00:00,4.934,,,1
05/06/2016 23:00:00,4.831,,,1
05/07/2016 00:00:00,5.347,,,1
05/07/2016 01:00:00,6.877,,,1
05/07/2016 02:00:00,9.669,,,1
05/07/2016 03:00:00,15.76,,,1
05/07/2016 04:00:00,17.189,,,1
05/07/2016 05:00:00,18.521,,,1
05/07/2016 06:00:00,18.616,,,1
05/07/2016 07:00:00,18.806,,,1
05/07/2016 08:00:00,19.282,,,1
05/07/2016 09:00:00,20.424,,,1
05/07/2016 10:00:00,19.187,,,1
05/07/2016 11:00:00,17.284,,,1
05/07/2016 12:00:00,12.787,,,1
05/07/2016 13:00:00,9.866,,,1
05/07/2016 14:00:00,9.768,,,1
05/07/2016 15:00:00,9.669,,,1
05/07/2016 16:00:00,8.581,,,1
05/07/2016 17:00:00,8.68,,,1
05/07/2016 18:00:00,7.179,,,1
05/07/2016 19:00:00,5.141,,,1
05/07/2016 20:00:00,5.962,,,1
05/07/2016 21:00:00,4.102,,,1
05/07/2016 22:00:00,5.86,,,1
05/07/2016 23:00:00,5.141,,,1
05/08/2016 00:00:00,4.727,,,1
05/08/2016 01:00:00,4.831,,,1
05/08/2016 02:00:00,6.166,,,1
05/08/2016 03:00:00,8.182,,,1
05/08/2016 04:00:00,8.68,,,1
05/08/2016 05:00:00,9.176,,,1
05/08/2016 06:00:00,8.282,,,1
05/08/2016 07:00:00,8.282,,,1
05/08/2016 08:00:00,8.481,,,1
05/08/2016 09:00:00,8.779,,,1
05/08/2016 10:00:00,8.879,,,1
05/08/2016 11:00:00,5.552,,,1
05/08/2016 12:00:00,3.472,,,1
05/08/2016 13:00:00,2.41,,,1
05/08/2016 14:00:00,0.343,,,1
05/08/2016 15:00:00,-0.437,,,1
05/08/2016 16:00:00,-0.437,,,1
05/08/2016 17:00:00,0.121,,,1
05/08/2016 18:00:00,-0.549,,,1
05/08/2016 19:00:00,-0.102,,,1
05/08/2016 20:00:00,-0.774,,,1
05/08/2016 21:00:00,-1.799,,,1
05/08/2016 22:00:00,-2.145,,,1
05/08/2016 23:00:00,-2.261,,,1
05/09/2016 00:00:00,-1.341,,,1
05/09/2016 01:00:00,0.784,,,1
05/09/2016 02:00:00,2.943,,,1
05/09/2016 03:00:00,5.86,,,1
05/09/2016 04:00:00,7.28,,,1
05/09/2016 05:00:00,8.282,,,1
05/09/2016 06:00:00,8.382,,,1
05/09/2016 07:00:00,9.472,,,1
05/09/2016 08:00:00,8.978,,,1
05/09/2016 09:00:00,11.819,,,1
05/09/2016 10:00:00,12.594,,,1
05/09/2016 11:00:00,10.944,,,1
05/09/2016 12:00:00,4.727,,,1
05/09/2016 13:00:00,2.41,,,1
05/09/2016 14:00:00,1.112,,,1
05/09/2016 15:00:00,0.343,,,1
05/09/2016 16:00:00,-0.325,,,1
05/09/2016 17:00:00,-0.774,,,1
05/09/2016 18:00:00,-0.887,,,1
05/09/2016 19:00:00,-1.114,,,1
05/09/2016 20:00:00,-1.001,,,1
05/09/2016 21:00:00,-1.114,,,1
05/09/2016 22:00:00,-1.341,,,1
05/09/2016 23:00:00,-1.341,,,1
05/10/2016 00:00:00,-0.437,,,1
05/10/2016 01:00:00,1.872,,,1
05/10/2016 02:00:00,5.86,,,1
05/10/2016 03:00:00,9.373,,,1
05/10/2016 04:00:00,10.357,,,1
05/10/2016 05:00:00,11.236,,,1
05/10/2016 06:00:00,11.528,,,1
05/10/2016 07:00:00,12.594,,,1
05/10/2016 08:00:00,13.173,,,1
05/10/2016 09:00:00,15.091,,,1
05/10/2016 10:00:00,15.378,,,1
05/10/2016 11:00:00,13.076,,,1
05/10/2016 12:00:00,7.481,,,1
05/10/2016 13:00:00,5.141,,,1
05/10/2016 14:00:00,3.367,,,1
05/10/2016 15:00:00,2.517,,,1
05/10/2016 16:00:00,2.303,,,1
05/10/2016 17:00:00,1.98,,,1
05/10/2016 18:00:00,2.303,,,1
05/10/2016 19:00:00,2.303,,,1
05/10/2016 20:00:00,1.98,,,1
05/10/2016 21:00:00,1.764,,,1
05/10/2016 22:00:00,1.872,,,1
05/10/2016 23:00:00,1.872,,,1
05/11/2016 00:00:00,3.578,,,1
05/11/2016 01:00:00,7.782,,,1
05/11/2016 02:00:00,9.669,,,1
05/11/2016 03:00:00,11.334,,,1
05/11/2016 04:00:00,12.497,,,1
05/11/2016 05:00:00,13.365,,,1
05/11/2016 06:00:00,13.558,,,1
05/11/2016 07:00:00,14.421,,,1
05/11/2016 08:00:00,15.091,,,1
05/11/2016 09:00:00,15.473,,,1
05/11/2016 10:00:00,15.76,,,1
05/11/2016 11:00:00,14.517,,,1
05/11/2016 12:00:00,11.041,,,1
05/11/2016 13:00:00,9.669,,,1
05/11/2016 14:00:00,9.472,,,1
05/11/2016 15:00:00,7.481,,,1
05/11/2016 16:00:00,5.962,,,1
05/11/2016 17:00:00,4.727,,,1
05/11/2016 18:00:00,6.268,,,1
05/11/2016 19:00:00,8.382,,,1
05/11/2016 20:00:00,8.082,,,1
05/11/2016 21:00:00,7.682,,,1
05/11/2016 22:00:00,7.782,,,1
05/11/2016 23:00:00,6.978,,,1
05/12/2016 00:00:00,5.347,,,1
05/12/2016 01:00:00,5.552,,,1
05/12/2016 02:00:00,8.282,,,1
05/12/2016 03:00:00,10.357,,,1
05/12/2016 04:00:00,10.651,,,1
05/12/2016 05:00:00,11.916,,,1
05/12/2016 06:00:00,12.787,,,1
05/12/2016 07:00:00,13.076,,,1
05/12/2016 08:00:00,13.269,,,1
05/12/2016 09:00:00,13.75,,,1
05/12/2016 10:00:00,14.517,,,1
05/12/2016 11:00:00,14.996,,,1
05/12/2016 12:00:00,7.983,,,1
05/12/2016 13:00:00,5.552,,,1
05/12/2016 14:00:00,4.102,,,1
05/12/2016 15:00:00,3.472,,,1
05/12/2016 16:00:00,3.367,,,1
05/12/2016 17:00:00,3.155,,,1
05/12/2016 18:00:00,2.837,,,1
05/12/2016 19:00:00,2.943,,,1
05/12/2016 20:00:00,2.837,,,1
05/12/2016 21:00:00,2.837,,,1
05/12/2016 22:00:00,3.049,,,1
05/12/2016 23:00:00,2.303,,,1
05/13/2016 00:00:00,3.578,,,1
05/13/2016 01:00:00,7.481,,,1
05/13/2016 02:00:00,9.768,,,1
05/13/2016 03:00:00,13.654,,,1
05/13/2016 04:00:00,14.134,,,1
05/13/2016 05:00:00,13.461,,,1
05/13/2016 06:00:00,14.421,,,1
05/13/2016 07:00:00,15.569,,,1
05/13/2016 08:00:00,15.855,,,1
05/13/2016 09:00:00,15.855,,,1
05/13/2016 10:00:00,14.996,,,1
05/13/2016 11:00:00,15.664,,,1
05/13/2016 12:00:00,11.819,,,1
05/13/2016 13:00:00,12.013,,,1
05/13/2016 14:00:00,8.382,,,1
05/13/2016 15:00:00,8.68,,,1
05/13/2016 16:00:00,8.382,,,1
05/13/2016 17:00:00,6.877,,,1
05/13/2016 18:00:00,5.347,,,1
05/13/2016 19:00:00,5.552,,,1
05/13/2016 20:00:00,6.978,,,1
05/13/2016 21:00:00,9.866,,,1
05/13/2016 22:00:00,9.077,,,1
05/13/2016 23:00:00,7.782,,,1
05/14/2016 00:00:00,7.079,,,1
05/14/2016 01:00:00,10.748,,,1
05/14/2016 02:00:00,10.455,,,1
05/14/2016 03:00:00,12.013,,,1
05/14/2016 04:00:00,10.455,,,1
05/14/2016 05:00:00,11.528,,,1
05/14/2016 06:00:00,12.69,,,1
05/14/2016 07:00:00,9.373,,,1
05/14/2016 08:00:00,7.28,,,1
05/14/2016 09:00:00,7.079,,,1
05/14/2016 10:00:00,6.064,,,1
05/14/2016 11:00:00,5.552,,,1
05/14/2016 12:00:00,4.727,,,1
05/14/2016 13:00:00,4.102,,,1
05/14/2016 14:00:00,3.788,,,1
05/14/2016 15:00:00,3.472,,,1
05/14/2016 16:00:00,3.367,,,1
05/14/2016 17:00:00,3.472,,,1
05/14/2016 18:00:00,3.578,,,1
05/14/2016 19:00:00,3.155,,,1
05/14/2016 20:00:00,3.155,,,1
05/14/2016 21:00:00,3.049,,,1
05/14/2016 22:00:00,3.998,,,1
05/14/2016 23:00:00,5.141,,,1
05/15/2016 00:00:00,5.552,,,1
05/15/2016 01:00:00,5.45,,,1
05/15/2016 02:00:00,5.86,,,1
05/15/2016 03:00:00,5.45,,,1
05/15/2016 04:00:00,5.552,,,1
05/15/2016 05:00:00,6.573,,,1
05/15/2016 06:00:00,7.079,,,1
05/15/2016 07:00:00,7.682,,,1
05/15/2016 08:00:00,8.082,,,1
05/15/2016 09:00:00,7.682,,,1
05/15/2016 10:00:00,7.079,,,1
05/15/2016 11:00:00,6.166,,,1
05/15/2016 12:00:00,5.86,,,1
05/15/2016 13:00:00,5.244,,,1
05/15/2016 14:00:00,4.831,,,1
05/15/2016 15:00:00,5.347,,,1
05/15/2016 16:00:00,5.037,,,1
05/15/2016 17:00:00,4.102,,,1
05/15/2016 18:00:00,4.727,,,1
05/15/2016 19:00:00,5.347,,,1
05/15/2016 20:00:00,5.962,,,1
05/15/2016 21:00:00,5.655,,,1
05/15/2016 22:00:00,5.244,,,1
05/15/2016 23:00:00,5.655,,,1
05/16/2016 00:00:00,5.347,,,1
05/16/2016 01:00:00,5.552,,,1
05/16/2016 02:00:00,8.481,,,1
05/16/2016 03:00:00,10.651,,,1
05/16/2016 04:00:00,10.063,,,1
05/16/2016 05:00:00,10.651,,,1
05/16/2016 06:00:00,12.497,,,1
05/16/2016 07:00:00,12.304,,,1
05/16/2016 08:00:00,12.207,,,1
05/16/2016 09:00:00,12.304,,,1
05/16/2016 10:00:00,13.365,,,1
05/16/2016 11:00:00,13.461,,,1
05/16/2016 12:00:00,9.077,,,1
05/16/2016 13:00:00,7.381,,,1
05/16/2016 14:00:00,6.268,,,1
05/16/2016 15:00:00,5.962,,,1
05/16/2016 16:00:00,5.552,,,1
05/16/2016 17:00:00,5.757,,,1
05/16/2016 18:00:00,3.578,,,1
05/16/2016 19:00:00,4.519,,,1
05/16/2016 20:00:00,4.311,,,1
05/16/2016 21:00:00,4.207,,,1
05/16/2016 22:00:00,2.943,,,1
05/16/2016 23:00:00,3.472,,,1
05/17/2016 00:00:00,5.141,,,1
05/17/2016 01:00:00,6.37,,,1
05/17/2016 02:00:00,9.866,,,1
05/17/2016 03:00:00,15.569,,,1
05/17/2016 04:00:00,12.304,,,1
05/17/2016 05:00:00,13.75,,,1
05/17/2016 06:00:00,13.365,,,1
05/17/2016 07:00:00,13.076,,,1
05/17/2016 08:00:00,14.23,,,1
05/17/2016 09:00:00,14.804,,,1
05/17/2016 10:00:00,14.709,,,1
05/17/2016 11:00:00,14.996,,,1
05/17/2016 12:00:00,12.11,,,1
05/17/2016 13:00:00,10.553,,,1
05/17/2016 14:00:00,9.373,,,1
05/17/2016 15:00:00,8.581,,,1
05/17/2016 16:00:00,7.481,,,1
05/17/2016 17:00:00,6.674,,,1
05/17/2016 18:00:00,8.082,,,1
05/17/2016 19:00:00,6.064,,,1
05/17/2016 20:00:00,5.037,,,1
05/17/2016 21:00:00,6.064,,,1
05/17/2016 22:00:00,5.655,,,1
05/17/2016 23:00:00,5.552,,,1
05/18/2016 00:00:00,7.179,,,1
05/18/2016 01:00:00,8.182,,,1
05/18/2016 02:00:00,8.68,,,1
05/18/2016 03:00:00,8.879,,,1
05/18/2016 04:00:00,8.082,,,1
05/18/2016 05:00:00,7.983,,,1
05/18/2016 06:00:00,7.882,,,1
05/18/2016 07:00:00,7.983,,,1
05/18/2016 08:00:00,6.573,,,1
05/18/2016 09:00:00,8.382,,,1
05/18/2016 10:00:00,6.064,,,1
05/18/2016 11:00:00,6.775,,,1
05/18/2016 12:00:00,4.102,,,1
05/18/2016 13:00:00,2.303,,,1
05/18/2016 14:00:00,1.221,,,1
05/18/2016 15:00:00,0.343,,,1
05/18/2016 16:00:00,-0.325,,,1
05/18/2016 17:00:00,-0.774,,,1
05/18/2016 18:00:00,-1.001,,,1
05/18/2016 19:00:00,-1.228,,,1
05/18/2016 20:00:00,-0.887,,,1
05/18/2016 21:00:00,-1.228,,,1
05/18/2016 22:00:00,-1.456,,,1
05/18/2016 23:00:00,-1.228,,,1
05/19/2016 00:00:00,-1.228,,,1
05/19/2016 01:00:00,-1.114,,,1
05/19/2016 02:00:00,0.784,,,1
05/19/2016 03:00:00,2.41,,,1
05/19/2016 04:00:00,2.088,,,1
05/19/2016 05:00:00,2.517,,,1
05/19/2016 06:00:00,2.41,,,1
05/19/2016 07:00:00,2.088,,,1
05/19/2016 08:00:00,3.261,,,1
05/19/2016 09:00:00,3.261,,,1
05/19/2016 10:00:00,2.837,,,1
05/19/2016 11:00:00,1.764,,,1
05/19/2016 12:00:00,0.674,,,1
05/19/2016 13:00:00,0.232,,,1
05/19/2016 14:00:00,0.01,,,1
05/19/2016 15:00:00,-0.102,,,1
05/19/2016 16:00:00,-0.213,,,1
05/19/2016 17:00:00,-1.114,,,1
05/19/2016 18:00:00,-1.799,,,1
05/19/2016 19:00:00,-2.261,,,1
05/19/2016 20:00:00,-2.61,,,1
05/19/2016 21:00:00,-3.079,,,1
05/19/2016 22:00:00,-2.494,,,1
05/19/2016 23:00:00,-1.799,,,1
05/20/2016 00:00:00,-0.774,,,1
05/20/2016 01:00:00,0.121,,,1
05/20/2016 02:00:00,0.893,,,1
05/20/2016 03:00:00,2.624,,,1
05/20/2016 04:00:00,3.155,,,1
05/20/2016 05:00:00,4.623,,,1
05/20/2016 06:00:00,4.311,,,1
05/20/2016 07:00:00,5.347,,,1
05/20/2016 08:00:00,6.674,,,1
05/20/2016 09:00:00,5.757,,,1
